subject_num	condition	rt	response	color	valence	age	gender
158	separate	644.869878291983	correct	red	positive	27	2
158	separate	529.075415949915	correct	red	negative	27	2
158	separate	695.068741167313	correct	red	negative	27	2
158	separate	615.641382409292	correct	red	negative	27	2
158	separate	439.808505429549	correct	red	negative	27	2
158	separate	491.905607890632	correct	red	positive	27	2
158	separate	476.429727783476	correct	red	negative	27	2
158	separate	723.370186602988	correct	red	negative	27	2
158	separate	250.023802059067	correct	red	negative	27	2
158	separate	399.2962532345	correct	red	positive	27	2
158	separate	NA	tooslow	red	negative	27	2
158	separate	325.217463691641	correct	red	negative	27	2
158	separate	265.623919079985	correct	red	negative	27	2
158	separate	699.4410263094	correct	red	positive	27	2
158	separate	666.806785061232	correct	red	positive	27	2
158	separate	400.896700768846	incorrect	red	positive	27	2
158	separate	623.261325703107	correct	red	positive	27	2
158	separate	536.791020684747	correct	red	negative	27	2
158	separate	460.720427513758	correct	red	positive	27	2
158	separate	537.370906098446	incorrect	red	negative	27	2
158	separate	NA	tooslow	red	negative	27	2
158	separate	866.164741354614	correct	red	negative	27	2
158	separate	629.242073015662	correct	red	positive	27	2
158	separate	754.510474615782	correct	red	positive	27	2
158	separate	576.292987492559	correct	red	positive	27	2
158	separate	675.190742460719	correct	red	positive	27	2
158	separate	358.467390912213	correct	red	positive	27	2
158	separate	562.743353164896	incorrect	red	positive	27	2
158	separate	NA	tooslow	red	positive	27	2
158	separate	463.64709665426	correct	red	negative	27	2
158	separate	770.010612521242	correct	red	negative	27	2
158	separate	771.64326622691	incorrect	red	positive	27	2
158	separate	396.500791593211	correct	red	positive	27	2
158	separate	417.069046608527	correct	red	positive	27	2
158	separate	364.940220622111	correct	red	positive	27	2
158	separate	526.729656549494	correct	red	negative	27	2
158	separate	685.588376127327	correct	red	negative	27	2
158	separate	602.96478666354	incorrect	red	negative	27	2
158	separate	NA	tooslow	red	negative	27	2
158	separate	502.78809332936	incorrect	red	negative	27	2
158	separate	NA	tooslow	red	negative	27	2
158	separate	395.591158584946	correct	red	negative	27	2
158	separate	NA	tooslow	red	positive	27	2
158	separate	536.816537795872	correct	red	negative	27	2
158	separate	NA	tooslow	green	negative	27	2
158	separate	575.911634703635	correct	green	positive	27	2
158	separate	570.512224608743	incorrect	green	negative	27	2
158	separate	506.614685706546	correct	green	positive	27	2
158	separate	408.9166128648	correct	green	negative	27	2
158	separate	643.773977920856	incorrect	green	negative	27	2
158	separate	338.525637652732	correct	green	negative	27	2
158	separate	782.397330554014	incorrect	green	positive	27	2
158	separate	NA	tooslow	green	negative	27	2
158	separate	513.784316459757	correct	green	positive	27	2
158	separate	517.177838308257	correct	green	negative	27	2
158	separate	NA	tooslow	green	positive	27	2
158	separate	523.945292752167	correct	green	negative	27	2
158	separate	483.116230657277	correct	green	positive	27	2
158	separate	277.892313376346	correct	green	positive	27	2
158	separate	711.791348875479	correct	green	negative	27	2
158	separate	NA	tooslow	green	positive	27	2
158	separate	382.97574250763	correct	green	positive	27	2
158	separate	611.88201599924	correct	green	positive	27	2
158	separate	333.388570567912	correct	green	negative	27	2
158	separate	594.79195599329	correct	green	negative	27	2
158	separate	438.797836114405	correct	green	positive	27	2
158	separate	658.207318722763	correct	green	negative	27	2
158	separate	623.983651904983	correct	green	negative	27	2
158	separate	681.03165632376	correct	green	positive	27	2
158	separate	512.451461483841	correct	green	positive	27	2
158	separate	385.94771498335	correct	green	positive	27	2
158	separate	880.08003339143	correct	green	negative	27	2
158	separate	613.549504756132	correct	green	positive	27	2
158	separate	609.552924675348	correct	green	negative	27	2
158	separate	NA	tooslow	green	positive	27	2
158	separate	346.111333982658	correct	green	positive	27	2
158	separate	512.200985779716	correct	green	negative	27	2
158	separate	725.844262644386	correct	green	positive	27	2
158	separate	524.068852161121	correct	green	positive	27	2
158	separate	599.426433229675	correct	green	negative	27	2
158	separate	778.03604180689	correct	green	positive	27	2
158	separate	587.369368403576	correct	green	positive	27	2
158	separate	757.359761880028	correct	green	negative	27	2
158	separate	657.792955541359	correct	green	positive	27	2
158	separate	607.271507848619	correct	green	positive	27	2
158	separate	706.833833429969	correct	green	negative	27	2
158	separate	381.425177551302	correct	green	negative	27	2
158	separate	802.788529359088	correct	green	negative	27	2
158	separate	624.910473679264	correct	green	positive	27	2
158	separate	477.919852012439	correct	green	positive	27	2
158	separate	NA	tooslow	green	negative	27	2
158	separate	686.133021643802	correct	green	positive	27	2
158	separate	503.710962576652	correct	green	positive	27	2
158	separate	659.570054258737	correct	green	negative	27	2
158	separate	339.054558742862	correct	green	positive	27	2
158	separate	591.727731327351	correct	green	positive	27	2
158	separate	693.942988761824	correct	green	positive	27	2
158	separate	688.061303491265	correct	green	negative	27	2
158	separate	318.198302604975	correct	green	positive	27	2
158	separate	703.431602759558	incorrect	green	negative	27	2
