subject_num	condition	rt	response	color	valence	age	gender
52	mixed	443.831660937986	correct	green	negative	21	1
52	mixed	368.133329782568	correct	red	positive	21	1
52	mixed	391.887870958396	correct	green	positive	21	1
52	mixed	304.722773378713	correct	green	positive	21	1
52	mixed	NA	tooslow	green	negative	21	1
52	mixed	230.144301313108	correct	red	negative	21	1
52	mixed	421.085701959441	correct	green	positive	21	1
52	mixed	NA	tooslow	green	negative	21	1
52	mixed	219.179719536779	correct	green	positive	21	1
52	mixed	572.641993564504	correct	red	negative	21	1
52	mixed	682.796681813379	correct	red	negative	21	1
52	mixed	528.388972816337	correct	red	negative	21	1
52	mixed	677.26597885125	incorrect	red	negative	21	1
52	mixed	333.976971831647	correct	green	negative	21	1
52	mixed	661.510628093426	correct	green	positive	21	1
52	mixed	223.099978999689	correct	red	positive	21	1
52	mixed	249.65453713865	correct	red	positive	21	1
52	mixed	469.923794221391	correct	red	positive	21	1
52	mixed	332.953054402067	correct	red	negative	21	1
52	mixed	632.226312606225	correct	red	negative	21	1
52	mixed	615.439734134847	incorrect	red	positive	21	1
52	mixed	613.798473750536	incorrect	red	positive	21	1
52	mixed	363.855186252935	correct	green	positive	21	1
52	mixed	NA	tooslow	green	negative	21	1
52	mixed	8.87840762024763	correct	green	positive	21	1
52	mixed	396.987035207969	correct	red	negative	21	1
52	mixed	512.347832637421	correct	green	positive	21	1
52	mixed	471.371186362966	correct	red	positive	21	1
52	mixed	266.530263605266	correct	green	negative	21	1
52	mixed	412.410505902604	correct	red	positive	21	1
52	mixed	572.969709895941	correct	red	positive	21	1
52	mixed	NA	tooslow	red	negative	21	1
52	mixed	649.135688065754	incorrect	red	negative	21	1
52	mixed	NA	tooslow	red	negative	21	1
52	mixed	458.964306660505	correct	red	negative	21	1
52	mixed	631.276727332632	correct	green	negative	21	1
52	mixed	469.298137125686	correct	red	positive	21	1
52	mixed	670.737805860097	correct	red	negative	21	1
52	mixed	707.770395126004	correct	green	positive	21	1
52	mixed	55.6073895360331	incorrect	red	negative	21	1
52	mixed	363.600454418276	correct	red	positive	21	1
52	mixed	591.15919654327	correct	red	positive	21	1
52	mixed	354.464196095675	correct	green	positive	21	1
52	mixed	697.969511756904	correct	red	positive	21	1
52	mixed	NA	tooslow	red	positive	21	1
52	mixed	475.428946055156	correct	green	negative	21	1
52	mixed	460.09456613156	correct	green	positive	21	1
52	mixed	394.1168812618	correct	green	negative	21	1
52	mixed	751.193320811017	correct	green	positive	21	1
52	mixed	NA	tooslow	red	positive	21	1
52	mixed	NA	tooslow	green	positive	21	1
52	mixed	650.201558249425	correct	red	negative	21	1
52	mixed	663.826994435721	correct	green	negative	21	1
52	mixed	490.619167526179	correct	green	positive	21	1
52	mixed	NA	tooslow	green	negative	21	1
52	mixed	519.194912285651	correct	green	negative	21	1
52	mixed	708.494360313933	correct	green	negative	21	1
52	mixed	425.17806980186	incorrect	red	positive	21	1
52	mixed	686.28950610496	correct	green	negative	21	1
52	mixed	551.445019715042	correct	green	positive	21	1
52	mixed	618.367501536073	correct	red	positive	21	1
52	mixed	383.911518371261	correct	red	positive	21	1
52	mixed	322.958399179457	correct	red	negative	21	1
52	mixed	524.667723963692	incorrect	green	negative	21	1
52	mixed	511.860850849369	correct	green	negative	21	1
52	mixed	502.394865193381	correct	green	positive	21	1
52	mixed	754.143162375406	correct	red	positive	21	1
52	mixed	609.76994389011	correct	red	positive	21	1
52	mixed	384.853053636013	correct	green	negative	21	1
52	mixed	428.64345654318	correct	red	negative	21	1
52	mixed	NA	tooslow	green	positive	21	1
52	mixed	NA	tooslow	red	positive	21	1
52	mixed	528.263565169574	correct	red	positive	21	1
52	mixed	333.655677183091	correct	green	positive	21	1
52	mixed	520.537133673342	correct	green	negative	21	1
52	mixed	462.698196859845	correct	green	negative	21	1
52	mixed	386.875058245415	correct	green	positive	21	1
52	mixed	648.340896196376	correct	green	negative	21	1
52	mixed	501.150447585803	correct	red	negative	21	1
52	mixed	NA	tooslow	green	positive	21	1
52	mixed	301.671152398815	correct	green	positive	21	1
52	mixed	NA	tooslow	green	positive	21	1
52	mixed	221.063556753522	correct	red	negative	21	1
52	mixed	634.110530842056	incorrect	red	negative	21	1
52	mixed	564.947470693462	correct	red	positive	21	1
52	mixed	444.096611680604	correct	red	negative	21	1
52	mixed	303.127782406798	incorrect	red	positive	21	1
52	mixed	603.350307553625	correct	red	negative	21	1
52	mixed	554.922575321928	correct	green	negative	21	1
52	mixed	NA	tooslow	red	positive	21	1
52	mixed	496.818148528274	correct	red	positive	21	1
52	mixed	649.212232155133	correct	red	negative	21	1
52	mixed	313.89749470067	correct	green	positive	21	1
52	mixed	643.421398417719	correct	green	negative	21	1
52	mixed	582.815147134048	correct	green	positive	21	1
52	mixed	634.244439426884	correct	green	positive	21	1
52	mixed	259.246171986408	correct	green	positive	21	1
52	mixed	NA	tooslow	green	positive	21	1
52	mixed	554.697872898262	correct	red	positive	21	1
52	mixed	203.848410626753	correct	red	positive	21	1
