subject_num	condition	rt	response	color	valence	age	gender
176	separate	387.726562975528	correct	green	negative	27	2
176	separate	313.632258622635	correct	green	positive	27	2
176	separate	341.003949694927	correct	green	positive	27	2
176	separate	366.758864326267	correct	green	negative	27	2
176	separate	224.990239283517	correct	green	positive	27	2
176	separate	NA	tooslow	green	positive	27	2
176	separate	708.182423224961	incorrect	green	negative	27	2
176	separate	532.90194327746	correct	green	negative	27	2
176	separate	590.927057079786	correct	green	positive	27	2
176	separate	513.722507199243	correct	green	positive	27	2
176	separate	NA	tooslow	green	positive	27	2
176	separate	451.536938645409	correct	green	negative	27	2
176	separate	276.69645206188	correct	green	positive	27	2
176	separate	568.377697896696	correct	green	positive	27	2
176	separate	217.644189659052	correct	green	negative	27	2
176	separate	383.164242240319	correct	green	positive	27	2
176	separate	212.69903392295	incorrect	green	positive	27	2
176	separate	677.742352084433	correct	green	positive	27	2
176	separate	394.969256696121	correct	green	positive	27	2
176	separate	418.112324616312	incorrect	green	positive	27	2
176	separate	372.618228165224	correct	green	positive	27	2
176	separate	342.937382861144	correct	green	positive	27	2
176	separate	681.644337868771	correct	green	negative	27	2
176	separate	655.421268881433	correct	green	negative	27	2
176	separate	329.053742537165	correct	green	positive	27	2
176	separate	NA	tooslow	green	negative	27	2
176	separate	321.861917075078	correct	green	negative	27	2
176	separate	150.470841519189	incorrect	green	negative	27	2
176	separate	NA	tooslow	green	negative	27	2
176	separate	NA	tooslow	green	negative	27	2
176	separate	578.481241181604	correct	green	positive	27	2
176	separate	593.200160535979	correct	green	positive	27	2
176	separate	269.734574962282	correct	green	negative	27	2
176	separate	278.290173292921	correct	green	positive	27	2
176	separate	839.897252488297	incorrect	green	positive	27	2
176	separate	356.262931084258	correct	green	negative	27	2
176	separate	NA	tooslow	green	negative	27	2
176	separate	486.93463389694	correct	green	positive	27	2
176	separate	409.548845235571	correct	green	positive	27	2
176	separate	530.68728509632	correct	green	negative	27	2
176	separate	NA	tooslow	green	positive	27	2
176	separate	580.430454159273	correct	green	positive	27	2
176	separate	654.849327329654	correct	red	negative	27	2
176	separate	654.198663760017	correct	red	negative	27	2
176	separate	624.568125268922	correct	red	negative	27	2
176	separate	477.427436857181	correct	red	negative	27	2
176	separate	545.666549810533	correct	red	positive	27	2
176	separate	541.071970081883	correct	red	positive	27	2
176	separate	436.139683253947	correct	red	positive	27	2
176	separate	605.457555771244	correct	red	negative	27	2
176	separate	256.595360264883	correct	red	negative	27	2
176	separate	322.136354147548	correct	red	negative	27	2
176	separate	571.08454448721	correct	red	positive	27	2
176	separate	272.84231245118	incorrect	red	positive	27	2
176	separate	550.082604543963	correct	red	negative	27	2
176	separate	300.536808203863	correct	red	positive	27	2
176	separate	523.325107426828	incorrect	red	negative	27	2
176	separate	727.447119793951	correct	red	positive	27	2
176	separate	526.562165729062	correct	red	positive	27	2
176	separate	722.407523801653	correct	red	positive	27	2
176	separate	425.54190833027	correct	red	positive	27	2
176	separate	553.301375175541	correct	red	positive	27	2
176	separate	683.333029052689	incorrect	red	positive	27	2
176	separate	420.142225113891	correct	red	positive	27	2
176	separate	NA	tooslow	red	negative	27	2
176	separate	390.879915789137	correct	red	positive	27	2
176	separate	390.367227929602	correct	red	negative	27	2
176	separate	481.588755352699	correct	red	negative	27	2
176	separate	625.542328715458	correct	red	positive	27	2
176	separate	622.888270978221	correct	red	positive	27	2
176	separate	NA	tooslow	red	negative	27	2
176	separate	364.096765232975	correct	red	positive	27	2
176	separate	191.348636866962	correct	red	negative	27	2
176	separate	NA	tooslow	red	negative	27	2
176	separate	706.514603713998	correct	red	negative	27	2
176	separate	362.678563985964	correct	red	positive	27	2
176	separate	330.30886824671	correct	red	positive	27	2
176	separate	664.525407018881	incorrect	red	negative	27	2
176	separate	635.953848134842	correct	red	positive	27	2
176	separate	658.111345157375	correct	red	positive	27	2
176	separate	300.353256129026	correct	red	negative	27	2
176	separate	640.298134009149	correct	red	negative	27	2
176	separate	516.463429053436	correct	red	positive	27	2
176	separate	574.622261477045	correct	red	negative	27	2
176	separate	455.022298169112	correct	red	negative	27	2
176	separate	583.721378383265	incorrect	red	negative	27	2
176	separate	204.262936990971	correct	red	negative	27	2
176	separate	395.230045859479	correct	red	negative	27	2
176	separate	438.217539933043	correct	red	negative	27	2
176	separate	NA	tooslow	red	negative	27	2
176	separate	536.47183708745	correct	red	negative	27	2
176	separate	675.214789990412	incorrect	red	negative	27	2
176	separate	375.070400685856	correct	red	positive	27	2
176	separate	534.355683416896	correct	red	positive	27	2
176	separate	519.176297206975	incorrect	red	negative	27	2
176	separate	539.786718628087	correct	red	positive	27	2
176	separate	NA	tooslow	red	negative	27	2
176	separate	237.78024995174	correct	red	negative	27	2
176	separate	418.650055590736	correct	red	positive	27	2
176	separate	477.294367705247	incorrect	red	negative	27	2
