subject_num	condition	rt	response	color	valence	age	gender
43	mixed	501.412787261568	correct	green	negative	30	2
43	mixed	540.16561747341	correct	green	positive	30	2
43	mixed	601.68626078982	correct	green	positive	30	2
43	mixed	485.259640654756	correct	green	positive	30	2
43	mixed	404.849827596463	correct	red	positive	30	2
43	mixed	792.540115376421	correct	green	positive	30	2
43	mixed	666.26490627107	incorrect	green	negative	30	2
43	mixed	686.641557797083	correct	red	positive	30	2
43	mixed	752.591416483824	incorrect	green	negative	30	2
43	mixed	459.307054899099	incorrect	red	positive	30	2
43	mixed	470.224932101067	correct	red	negative	30	2
43	mixed	482.283231010747	correct	red	negative	30	2
43	mixed	402.066744133775	correct	green	positive	30	2
43	mixed	408.005195948205	correct	green	positive	30	2
43	mixed	611.717685939859	correct	green	negative	30	2
43	mixed	796.056325232515	correct	green	positive	30	2
43	mixed	537.961500912424	correct	red	positive	30	2
43	mixed	483.228999659622	correct	red	negative	30	2
43	mixed	277.702092283492	correct	red	negative	30	2
43	mixed	466.462986206663	correct	red	positive	30	2
43	mixed	569.418266377011	correct	red	negative	30	2
43	mixed	NA	tooslow	red	positive	30	2
43	mixed	893.689246001539	correct	red	positive	30	2
43	mixed	665.85559270963	correct	red	positive	30	2
43	mixed	629.511935530999	correct	green	negative	30	2
43	mixed	890.182413148583	correct	green	positive	30	2
43	mixed	836.74382567504	correct	red	positive	30	2
43	mixed	501.010399768344	correct	green	positive	30	2
43	mixed	637.694806220114	correct	red	positive	30	2
43	mixed	649.563396700309	correct	red	negative	30	2
43	mixed	NA	tooslow	red	negative	30	2
43	mixed	244.953649429324	correct	green	positive	30	2
43	mixed	411.670131846432	correct	green	positive	30	2
43	mixed	NA	tooslow	green	positive	30	2
43	mixed	575.785776685399	correct	green	negative	30	2
43	mixed	469.8663366241	correct	green	positive	30	2
43	mixed	712.871456255722	correct	red	positive	30	2
43	mixed	546.909027547842	incorrect	red	negative	30	2
43	mixed	1022.50341452415	correct	green	negative	30	2
43	mixed	632.553870032206	correct	red	positive	30	2
43	mixed	557.099032288628	correct	green	positive	30	2
43	mixed	762.026109059698	correct	red	positive	30	2
43	mixed	788.194365346649	correct	red	negative	30	2
43	mixed	382.87056005496	correct	red	negative	30	2
43	mixed	531.10581065944	correct	green	positive	30	2
43	mixed	552.449566029485	incorrect	green	negative	30	2
43	mixed	570.99244670796	correct	green	positive	30	2
43	mixed	244.644924679824	correct	green	positive	30	2
43	mixed	388.089468600214	correct	green	negative	30	2
43	mixed	760.331962729023	correct	red	positive	30	2
43	mixed	649.274493331673	correct	red	negative	30	2
43	mixed	NA	tooslow	red	negative	30	2
43	mixed	856.454778378135	correct	green	negative	30	2
43	mixed	779.598091367527	incorrect	green	negative	30	2
43	mixed	450.40130122658	correct	green	negative	30	2
43	mixed	491.375860623252	correct	red	positive	30	2
43	mixed	531.537382328844	correct	red	negative	30	2
43	mixed	655.364970970453	correct	green	positive	30	2
43	mixed	702.363358058966	correct	green	negative	30	2
43	mixed	NA	tooslow	green	positive	30	2
43	mixed	NA	tooslow	red	negative	30	2
43	mixed	699.475157581227	correct	red	positive	30	2
43	mixed	1038.92418668717	incorrect	green	negative	30	2
43	mixed	827.108379884503	correct	red	negative	30	2
43	mixed	563.108984835883	correct	green	positive	30	2
43	mixed	395.335682015036	incorrect	red	negative	30	2
43	mixed	708.105247952742	incorrect	red	positive	30	2
43	mixed	574.390380089132	correct	green	positive	30	2
43	mixed	605.327049260894	correct	green	negative	30	2
43	mixed	887.586578530746	correct	green	negative	30	2
43	mixed	665.708744595146	correct	green	positive	30	2
43	mixed	538.030613006523	correct	red	negative	30	2
43	mixed	668.940076848926	correct	red	positive	30	2
43	mixed	NA	tooslow	red	positive	30	2
43	mixed	NA	tooslow	green	positive	30	2
43	mixed	692.485008248977	correct	red	negative	30	2
43	mixed	345.138437012018	correct	green	positive	30	2
43	mixed	804.718390359161	correct	red	positive	30	2
43	mixed	NA	tooslow	green	positive	30	2
43	mixed	478.90566714092	correct	red	negative	30	2
43	mixed	770.502018011123	correct	red	positive	30	2
43	mixed	734.063712186517	correct	green	negative	30	2
43	mixed	608.347722829562	correct	red	positive	30	2
43	mixed	602.010701924288	correct	red	positive	30	2
43	mixed	379.655994149842	correct	green	positive	30	2
43	mixed	522.741406048571	incorrect	red	positive	30	2
43	mixed	736.52408444137	incorrect	green	positive	30	2
43	mixed	910.296302466148	correct	green	negative	30	2
43	mixed	447.652196712775	incorrect	green	negative	30	2
43	mixed	800.915101639212	correct	green	positive	30	2
43	mixed	668.489647004418	correct	red	negative	30	2
43	mixed	NA	tooslow	red	negative	30	2
43	mixed	765.775803203761	correct	red	negative	30	2
43	mixed	850.137286717753	incorrect	green	negative	30	2
43	mixed	680.591663946316	correct	green	negative	30	2
43	mixed	NA	tooslow	red	negative	30	2
43	mixed	805.324538134118	correct	green	positive	30	2
43	mixed	828.198591941745	incorrect	green	negative	30	2
43	mixed	NA	tooslow	green	negative	30	2
43	mixed	510.8759556266	correct	red	negative	30	2
