subject_num	condition	rt	response	color	valence	age	gender
23	mixed	551.97318184268	correct	green	negative	29	1
23	mixed	337.170579358334	correct	green	positive	29	1
23	mixed	507.745769319948	correct	green	positive	29	1
23	mixed	761.272457358192	correct	green	negative	29	1
23	mixed	659.893714761434	correct	green	positive	29	1
23	mixed	551.880219742775	correct	green	negative	29	1
23	mixed	NA	tooslow	red	negative	29	1
23	mixed	757.502823376575	correct	red	positive	29	1
23	mixed	412.968606232994	correct	green	positive	29	1
23	mixed	614.611989273778	correct	red	negative	29	1
23	mixed	652.581199357536	correct	red	positive	29	1
23	mixed	751.008609001878	correct	green	positive	29	1
23	mixed	223.743917117558	correct	red	negative	29	1
23	mixed	817.971709320508	correct	green	negative	29	1
23	mixed	525.210704573445	correct	green	positive	29	1
23	mixed	558.882430363544	correct	red	negative	29	1
23	mixed	570.576391002216	correct	red	negative	29	1
23	mixed	420.73538936669	incorrect	green	negative	29	1
23	mixed	648.747169403738	correct	red	positive	29	1
23	mixed	703.396781109518	correct	green	negative	29	1
23	mixed	515.736774622044	correct	red	positive	29	1
23	mixed	699.866309776614	correct	red	negative	29	1
23	mixed	620.541635104899	correct	red	positive	29	1
23	mixed	494.741238003629	correct	green	negative	29	1
23	mixed	709.056921748102	incorrect	green	positive	29	1
23	mixed	NA	tooslow	green	negative	29	1
23	mixed	NA	tooslow	red	positive	29	1
23	mixed	619.167850898791	correct	green	positive	29	1
23	mixed	NA	tooslow	green	negative	29	1
23	mixed	825.115993141958	correct	red	positive	29	1
23	mixed	368.225782261225	correct	red	negative	29	1
23	mixed	485.858905326803	incorrect	green	positive	29	1
23	mixed	497.10195031269	correct	red	positive	29	1
23	mixed	538.216895234159	correct	green	negative	29	1
23	mixed	537.491605232846	correct	red	positive	29	1
23	mixed	561.611699824813	correct	red	positive	29	1
23	mixed	547.228966121154	correct	red	positive	29	1
23	mixed	689.07839915896	correct	green	negative	29	1
23	mixed	738.423731863051	correct	green	negative	29	1
23	mixed	663.434445099281	correct	green	positive	29	1
23	mixed	732.188269241301	correct	green	negative	29	1
23	mixed	568.411714118703	correct	green	positive	29	1
23	mixed	811.357213092374	correct	red	positive	29	1
23	mixed	630.295523355656	correct	red	negative	29	1
23	mixed	205.489028075354	correct	red	negative	29	1
23	mixed	677.269753516912	correct	red	negative	29	1
23	mixed	471.002453149699	correct	red	negative	29	1
23	mixed	464.124220278178	correct	green	positive	29	1
23	mixed	648.08487863509	correct	green	positive	29	1
23	mixed	818.397300462917	correct	red	positive	29	1
23	mixed	759.501932901693	correct	red	negative	29	1
23	mixed	821.306335970903	correct	green	negative	29	1
23	mixed	550.804613609525	incorrect	red	positive	29	1
23	mixed	269.911249788871	incorrect	green	negative	29	1
23	mixed	NA	tooslow	green	negative	29	1
23	mixed	736.258375359434	correct	green	negative	29	1
23	mixed	315.451957064139	correct	red	positive	29	1
23	mixed	671.003462734522	correct	red	negative	29	1
23	mixed	617.610858454111	correct	red	positive	29	1
23	mixed	NA	tooslow	red	positive	29	1
23	mixed	NA	tooslow	green	positive	29	1
23	mixed	708.984247434741	correct	red	positive	29	1
23	mixed	679.245152096468	correct	green	positive	29	1
23	mixed	599.902637706385	incorrect	green	positive	29	1
23	mixed	639.758420580671	correct	red	negative	29	1
23	mixed	443.63673463361	correct	red	negative	29	1
23	mixed	898.122590917002	correct	green	positive	29	1
23	mixed	523.757188741939	correct	red	positive	29	1
23	mixed	744.659250227718	correct	green	negative	29	1
23	mixed	670.92453435814	correct	green	negative	29	1
23	mixed	516.854556182562	correct	green	positive	29	1
23	mixed	555.729358481662	correct	green	positive	29	1
23	mixed	446.600044853047	correct	green	positive	29	1
23	mixed	289.408579773464	correct	green	positive	29	1
23	mixed	856.641310189463	correct	green	negative	29	1
23	mixed	680.096443530764	correct	green	positive	29	1
23	mixed	777.267023154189	correct	red	negative	29	1
23	mixed	261.106206985336	correct	red	positive	29	1
23	mixed	NA	tooslow	red	negative	29	1
23	mixed	620.959957489794	correct	green	negative	29	1
23	mixed	639.611534139333	correct	green	negative	29	1
23	mixed	685.070768474137	incorrect	red	positive	29	1
23	mixed	683.443551975107	correct	green	positive	29	1
23	mixed	NA	tooslow	red	negative	29	1
23	mixed	NA	tooslow	red	negative	29	1
23	mixed	821.088360493003	correct	green	positive	29	1
23	mixed	544.317980744428	correct	green	positive	29	1
23	mixed	500.554885442789	correct	red	negative	29	1
23	mixed	903.497071941746	correct	green	negative	29	1
23	mixed	630.18715080644	correct	green	positive	29	1
23	mixed	542.279656217777	correct	red	negative	29	1
23	mixed	551.097590805441	correct	red	positive	29	1
23	mixed	601.416091211189	correct	red	positive	29	1
23	mixed	604.718264454396	correct	red	positive	29	1
23	mixed	674.707963967314	correct	green	negative	29	1
23	mixed	209.981039838941	correct	green	positive	29	1
23	mixed	725.536581862008	correct	green	negative	29	1
23	mixed	573.575061344293	correct	green	positive	29	1
23	mixed	584.128858737171	correct	red	positive	29	1
23	mixed	315.523113829103	correct	red	negative	29	1
