subject_num	condition	rt	response	color	valence	age	gender
133	mixed	787.896981313969	correct	green	positive	19	2
133	mixed	469.486320911802	correct	red	negative	19	2
133	mixed	509.80841161622	correct	green	positive	19	2
133	mixed	738.018402533962	correct	red	positive	19	2
133	mixed	341.011513365982	incorrect	red	positive	19	2
133	mixed	444.206803760752	correct	red	negative	19	2
133	mixed	535.734675508604	correct	green	negative	19	2
133	mixed	896.804712789798	incorrect	green	negative	19	2
133	mixed	653.816295841869	correct	green	positive	19	2
133	mixed	784.884432112192	correct	red	positive	19	2
133	mixed	913.201293635964	correct	green	negative	19	2
133	mixed	740.519243881384	correct	red	positive	19	2
133	mixed	825.489900797895	correct	green	negative	19	2
133	mixed	866.455381174507	correct	green	negative	19	2
133	mixed	NA	tooslow	red	positive	19	2
133	mixed	625.368265550792	correct	red	positive	19	2
133	mixed	362.942383884264	correct	green	positive	19	2
133	mixed	919.81309506162	correct	red	positive	19	2
133	mixed	640.067222244735	correct	red	negative	19	2
133	mixed	744.378056542382	incorrect	red	positive	19	2
133	mixed	824.179984075305	correct	green	negative	19	2
133	mixed	736.127937008098	correct	red	positive	19	2
133	mixed	690.688821426255	incorrect	green	positive	19	2
133	mixed	831.272554012655	incorrect	red	negative	19	2
133	mixed	707.592810637784	correct	green	negative	19	2
133	mixed	665.00409873673	correct	red	negative	19	2
133	mixed	725.562666778588	correct	green	positive	19	2
133	mixed	916.853581145364	incorrect	green	negative	19	2
133	mixed	605.83183311835	correct	red	positive	19	2
133	mixed	857.714316735497	correct	green	negative	19	2
133	mixed	395.324662320259	correct	green	positive	19	2
133	mixed	506.799021002646	correct	green	negative	19	2
133	mixed	645.432535529566	correct	green	negative	19	2
133	mixed	452.2997280899	correct	green	negative	19	2
133	mixed	781.553182742059	correct	red	negative	19	2
133	mixed	496.479606476933	correct	green	negative	19	2
133	mixed	704.87840636331	correct	red	positive	19	2
133	mixed	600.107449391357	correct	red	negative	19	2
133	mixed	474.492740122727	correct	green	positive	19	2
133	mixed	369.375750254056	correct	green	positive	19	2
133	mixed	332.004913829454	correct	red	positive	19	2
133	mixed	638.17769294838	correct	green	negative	19	2
133	mixed	580.772391587494	correct	red	negative	19	2
133	mixed	613.041397247322	correct	red	negative	19	2
133	mixed	505.871290815431	correct	green	positive	19	2
133	mixed	807.195093580025	correct	green	negative	19	2
133	mixed	518.995689196953	correct	red	positive	19	2
133	mixed	522.336840152854	correct	red	negative	19	2
133	mixed	829.919550563574	incorrect	red	positive	19	2
133	mixed	755.051590723695	correct	green	positive	19	2
133	mixed	746.873447447179	correct	green	positive	19	2
133	mixed	624.952071193742	correct	red	positive	19	2
133	mixed	NA	tooslow	green	negative	19	2
133	mixed	670.465027841574	correct	green	positive	19	2
133	mixed	554.938538661671	correct	red	negative	19	2
133	mixed	570.519871177875	correct	red	positive	19	2
133	mixed	880.796197534022	correct	red	positive	19	2
133	mixed	835.703858725573	correct	red	positive	19	2
133	mixed	528.422990754162	correct	green	negative	19	2
133	mixed	656.980057062351	incorrect	red	positive	19	2
133	mixed	594.063612844683	correct	green	negative	19	2
133	mixed	856.10229511477	correct	green	positive	19	2
133	mixed	694.546219079518	correct	red	negative	19	2
133	mixed	499.818371665388	correct	red	negative	19	2
133	mixed	783.928887543519	correct	green	positive	19	2
133	mixed	358.130283525709	correct	red	positive	19	2
133	mixed	569.215489366806	correct	red	negative	19	2
133	mixed	544.230296470584	correct	green	negative	19	2
133	mixed	981.395761248816	correct	red	negative	19	2
133	mixed	NA	tooslow	red	negative	19	2
133	mixed	927.302747566504	correct	red	positive	19	2
133	mixed	777.631178328514	correct	red	negative	19	2
133	mixed	NA	tooslow	red	negative	19	2
133	mixed	676.272337441941	incorrect	red	positive	19	2
133	mixed	694.933999498017	incorrect	red	negative	19	2
133	mixed	696.72413576875	correct	red	positive	19	2
133	mixed	367.137594566783	correct	green	positive	19	2
133	mixed	769.892578637609	correct	green	negative	19	2
133	mixed	664.173779914743	correct	green	positive	19	2
133	mixed	873.249814518254	incorrect	green	negative	19	2
133	mixed	659.489427612284	correct	red	negative	19	2
133	mixed	688.638193336719	correct	green	negative	19	2
133	mixed	818.486691680013	correct	red	negative	19	2
133	mixed	698.061163054925	correct	green	negative	19	2
133	mixed	711.694493844787	correct	red	negative	19	2
133	mixed	480.460494083988	correct	red	negative	19	2
133	mixed	655.113214162358	correct	green	positive	19	2
133	mixed	738.483970471175	correct	red	negative	19	2
133	mixed	108.230829902106	correct	red	negative	19	2
133	mixed	577.499990327904	correct	red	negative	19	2
133	mixed	495.28665764587	correct	red	positive	19	2
133	mixed	938.228982509522	correct	green	negative	19	2
133	mixed	738.74085039237	correct	green	positive	19	2
133	mixed	436.857183174827	correct	green	positive	19	2
133	mixed	427.579304632982	correct	green	positive	19	2
133	mixed	556.190664352643	correct	green	negative	19	2
133	mixed	641.52988131555	correct	red	negative	19	2
133	mixed	576.931441286179	correct	red	positive	19	2
133	mixed	515.696243063639	correct	red	positive	19	2
133	mixed	542.337159876499	correct	green	positive	19	2
