subject_num	condition	rt	response	color	valence	age	gender
154	separate	594.945952742827	incorrect	red	negative	21	1
154	separate	817.302773483864	correct	red	positive	21	1
154	separate	383.550405635187	correct	red	positive	21	1
154	separate	407.817500421112	correct	red	negative	21	1
154	separate	549.687497441985	correct	red	positive	21	1
154	separate	723.580215073691	correct	red	positive	21	1
154	separate	615.087309287569	incorrect	red	positive	21	1
154	separate	290.813145038042	correct	red	positive	21	1
154	separate	365.229281323897	correct	red	positive	21	1
154	separate	734.170346493329	correct	red	positive	21	1
154	separate	756.759066848371	correct	red	negative	21	1
154	separate	640.184401409285	correct	red	positive	21	1
154	separate	507.717363822422	incorrect	red	negative	21	1
154	separate	NA	tooslow	red	negative	21	1
154	separate	431.877371386127	correct	red	negative	21	1
154	separate	821.886579474747	correct	red	negative	21	1
154	separate	685.310668448472	correct	red	positive	21	1
154	separate	628.359680289774	correct	red	negative	21	1
154	separate	576.450706164983	correct	red	positive	21	1
154	separate	714.379693294564	incorrect	red	positive	21	1
154	separate	573.41512268633	correct	red	negative	21	1
154	separate	731.331297043379	correct	red	positive	21	1
154	separate	527.957446200212	correct	red	positive	21	1
154	separate	544.263603964813	correct	red	negative	21	1
154	separate	647.430049312833	correct	red	negative	21	1
154	separate	502.225427925521	correct	red	negative	21	1
154	separate	406.082771141534	correct	red	negative	21	1
154	separate	620.426189976467	correct	red	positive	21	1
154	separate	662.953714204737	correct	red	negative	21	1
154	separate	673.090469983259	correct	red	positive	21	1
154	separate	310.419019391775	correct	red	positive	21	1
154	separate	702.000825414494	correct	red	positive	21	1
154	separate	598.426302706683	correct	red	positive	21	1
154	separate	439.1598843822	correct	red	positive	21	1
154	separate	520.15473733478	correct	red	negative	21	1
154	separate	570.753700805027	correct	red	positive	21	1
154	separate	NA	tooslow	red	positive	21	1
154	separate	653.931009214975	incorrect	red	negative	21	1
154	separate	670.877332074037	correct	red	positive	21	1
154	separate	NA	tooslow	red	positive	21	1
154	separate	367.378800469947	correct	red	positive	21	1
154	separate	NA	tooslow	red	negative	21	1
154	separate	NA	tooslow	red	positive	21	1
154	separate	NA	tooslow	red	negative	21	1
154	separate	603.82100936226	correct	red	positive	21	1
154	separate	396.155022758435	correct	red	negative	21	1
154	separate	609.050068358003	correct	red	positive	21	1
154	separate	NA	tooslow	red	negative	21	1
154	separate	609.093777365546	correct	red	negative	21	1
154	separate	1001.97810996581	correct	red	negative	21	1
154	separate	445.898671288009	correct	red	positive	21	1
154	separate	NA	tooslow	red	positive	21	1
154	separate	639.779304942709	correct	red	positive	21	1
154	separate	664.585734731987	incorrect	green	negative	21	1
154	separate	393.296738650262	correct	green	negative	21	1
154	separate	346.050146968253	correct	green	positive	21	1
154	separate	777.81463949029	incorrect	green	positive	21	1
154	separate	754.419596287798	correct	green	negative	21	1
154	separate	541.10687250489	correct	green	positive	21	1
154	separate	537.81038762608	correct	green	positive	21	1
154	separate	625.62862399785	incorrect	green	negative	21	1
154	separate	NA	tooslow	green	negative	21	1
154	separate	NA	tooslow	green	positive	21	1
154	separate	708.078180258924	correct	green	negative	21	1
154	separate	797.153309675202	correct	green	negative	21	1
154	separate	NA	tooslow	green	positive	21	1
154	separate	712.347144609528	correct	green	positive	21	1
154	separate	566.655184277174	incorrect	green	negative	21	1
154	separate	312.571917858793	correct	green	negative	21	1
154	separate	700.43576775885	correct	green	positive	21	1
154	separate	652.26569518132	correct	green	positive	21	1
154	separate	835.468405325616	correct	green	positive	21	1
154	separate	614.287708720396	correct	green	negative	21	1
154	separate	788.152318981472	correct	green	positive	21	1
154	separate	NA	tooslow	green	negative	21	1
154	separate	510.794144541771	incorrect	green	negative	21	1
154	separate	371.268172524703	correct	green	positive	21	1
154	separate	655.34419019479	correct	green	negative	21	1
154	separate	885.81522588568	correct	green	negative	21	1
154	separate	510.960418907246	incorrect	green	positive	21	1
154	separate	540.696745908126	incorrect	green	negative	21	1
154	separate	524.328035180585	incorrect	green	negative	21	1
154	separate	475.37213858476	correct	green	positive	21	1
154	separate	863.204604583933	correct	green	positive	21	1
154	separate	825.264879330296	correct	green	negative	21	1
154	separate	633.848561607981	correct	green	positive	21	1
154	separate	NA	tooslow	green	positive	21	1
154	separate	398.741653861581	correct	green	positive	21	1
154	separate	605.477104581616	correct	green	negative	21	1
154	separate	696.933375631976	correct	green	negative	21	1
154	separate	NA	tooslow	green	positive	21	1
154	separate	678.48823893411	correct	green	negative	21	1
154	separate	603.739585244846	correct	green	negative	21	1
154	separate	664.248889133707	incorrect	green	positive	21	1
154	separate	663.035867304473	correct	green	positive	21	1
154	separate	585.34902274469	correct	green	positive	21	1
154	separate	596.434379992295	correct	green	positive	21	1
154	separate	745.461679455983	correct	green	positive	21	1
154	separate	593.07729907637	correct	green	negative	21	1
154	separate	508.879211047862	correct	green	positive	21	1
