subject_num	condition	rt	response	color	valence	age	gender
86	separate	606.769121137529	correct	red	negative	18	1
86	separate	643.645747218485	correct	red	positive	18	1
86	separate	366.470613024554	correct	red	positive	18	1
86	separate	604.661734808432	correct	red	positive	18	1
86	separate	NA	tooslow	red	negative	18	1
86	separate	357.47876782243	incorrect	red	positive	18	1
86	separate	NA	tooslow	red	positive	18	1
86	separate	NA	tooslow	red	negative	18	1
86	separate	393.446873243173	correct	red	negative	18	1
86	separate	878.533019916979	correct	red	positive	18	1
86	separate	400.296271249834	correct	red	positive	18	1
86	separate	NA	tooslow	red	negative	18	1
86	separate	463.982581531628	correct	red	negative	18	1
86	separate	829.906060510628	incorrect	red	negative	18	1
86	separate	732.494758987376	correct	red	negative	18	1
86	separate	256.888772504063	correct	red	negative	18	1
86	separate	692.511170790192	incorrect	red	negative	18	1
86	separate	597.188480809984	correct	red	negative	18	1
86	separate	527.229449372924	correct	red	positive	18	1
86	separate	192.938924030066	correct	red	positive	18	1
86	separate	249.294109829847	correct	red	positive	18	1
86	separate	NA	tooslow	red	negative	18	1
86	separate	410.788194845496	correct	red	positive	18	1
86	separate	353.563614609216	correct	red	positive	18	1
86	separate	NA	tooslow	red	negative	18	1
86	separate	179.238957149723	correct	red	positive	18	1
86	separate	NA	tooslow	red	negative	18	1
86	separate	420.38111277501	incorrect	red	positive	18	1
86	separate	420.634177008944	incorrect	red	negative	18	1
86	separate	397.289378933007	correct	red	positive	18	1
86	separate	275.498849269994	correct	red	positive	18	1
86	separate	416.158625393965	correct	red	positive	18	1
86	separate	419.241806272088	correct	red	positive	18	1
86	separate	541.683835802506	incorrect	red	negative	18	1
86	separate	639.566457885724	correct	red	positive	18	1
86	separate	384.880138893669	correct	red	positive	18	1
86	separate	697.624635225269	correct	red	positive	18	1
86	separate	385.92003475545	incorrect	red	negative	18	1
86	separate	420.232111864304	incorrect	red	negative	18	1
86	separate	682.437880397249	correct	red	positive	18	1
86	separate	448.360786532634	correct	red	positive	18	1
86	separate	312.07491283398	correct	red	positive	18	1
86	separate	457.846061652738	correct	red	positive	18	1
86	separate	498.927928426786	correct	red	positive	18	1
86	separate	356.353161367269	correct	red	positive	18	1
86	separate	325.886886023373	correct	red	positive	18	1
86	separate	469.652964144084	incorrect	red	negative	18	1
86	separate	389.834186374573	correct	red	positive	18	1
86	separate	474.969361118882	correct	red	positive	18	1
86	separate	469.43793722034	incorrect	red	negative	18	1
86	separate	657.07830711116	correct	red	negative	18	1
86	separate	629.484179614382	incorrect	green	positive	18	1
86	separate	482.613292324138	correct	green	negative	18	1
86	separate	633.79446927604	correct	green	negative	18	1
86	separate	246.680898945003	correct	green	positive	18	1
86	separate	231.025083008569	correct	green	positive	18	1
86	separate	NA	tooslow	green	negative	18	1
86	separate	407.883922881663	correct	green	negative	18	1
86	separate	170.909010020767	correct	green	negative	18	1
86	separate	391.220020554789	correct	green	positive	18	1
86	separate	180.264561491783	incorrect	green	negative	18	1
86	separate	NA	tooslow	green	positive	18	1
86	separate	443.12927047629	correct	green	negative	18	1
86	separate	587.729957328671	correct	green	negative	18	1
86	separate	423.25474321449	correct	green	negative	18	1
86	separate	792.827714128616	correct	green	negative	18	1
86	separate	493.221481776995	correct	green	negative	18	1
86	separate	394.191029838718	correct	green	negative	18	1
86	separate	387.339481452524	correct	green	positive	18	1
86	separate	508.324727430152	correct	green	positive	18	1
86	separate	449.429569926761	correct	green	positive	18	1
86	separate	637.619158703248	incorrect	green	negative	18	1
86	separate	NA	tooslow	green	positive	18	1
86	separate	635.220938670798	correct	green	positive	18	1
86	separate	393.834704261907	incorrect	green	negative	18	1
86	separate	628.876157870893	correct	green	negative	18	1
86	separate	389.827294726875	incorrect	green	positive	18	1
86	separate	655.584529321703	correct	green	negative	18	1
86	separate	587.632530075142	correct	green	negative	18	1
86	separate	NA	tooslow	green	negative	18	1
86	separate	472.040728883217	correct	green	positive	18	1
86	separate	NA	tooslow	green	negative	18	1
86	separate	784.057625452184	correct	green	negative	18	1
86	separate	552.734183581843	correct	green	positive	18	1
86	separate	585.704816758388	correct	green	positive	18	1
86	separate	836.394664321274	incorrect	green	negative	18	1
86	separate	377.933648783175	correct	green	negative	18	1
86	separate	392.071106109718	correct	green	positive	18	1
86	separate	487.069446198949	correct	green	negative	18	1
86	separate	NA	tooslow	green	positive	18	1
86	separate	385.691783731357	correct	green	negative	18	1
86	separate	445.598229201481	correct	green	positive	18	1
86	separate	566.759260512588	correct	green	positive	18	1
86	separate	NA	tooslow	green	negative	18	1
86	separate	NA	tooslow	green	positive	18	1
86	separate	406.202974141971	correct	green	positive	18	1
86	separate	401.915090101449	correct	green	positive	18	1
86	separate	577.763700486851	correct	green	negative	18	1
86	separate	513.853465995894	correct	green	negative	18	1
86	separate	324.572876349436	correct	green	negative	18	1
