subject_num	condition	rt	response	color	valence	age	gender
1	mixed	133.035170829387	correct	green	negative	23	1
1	mixed	509.009859832764	correct	red	positive	23	1
1	mixed	NA	tooslow	green	negative	23	1
1	mixed	370.356742994876	correct	red	positive	23	1
1	mixed	40.8268807783217	correct	red	positive	23	1
1	mixed	673.102663387166	incorrect	green	negative	23	1
1	mixed	515.456076859893	correct	green	positive	23	1
1	mixed	570.042846502563	correct	green	positive	23	1
1	mixed	274.928271169747	correct	red	positive	23	1
1	mixed	NA	tooslow	red	positive	23	1
1	mixed	461.497062286425	correct	red	negative	23	1
1	mixed	377.962200950098	correct	red	negative	23	1
1	mixed	444.443108900799	correct	green	negative	23	1
1	mixed	253.141920843772	incorrect	green	negative	23	1
1	mixed	358.83079662063	correct	red	positive	23	1
1	mixed	451.705447495492	correct	green	negative	23	1
1	mixed	416.595244673118	correct	red	positive	23	1
1	mixed	280.670747664383	correct	green	negative	23	1
1	mixed	NA	tooslow	red	positive	23	1
1	mixed	603.986836509747	correct	red	negative	23	1
1	mixed	509.348972493092	correct	green	positive	23	1
1	mixed	NA	tooslow	red	positive	23	1
1	mixed	280.380404855232	correct	green	positive	23	1
1	mixed	515.131621409607	incorrect	red	negative	23	1
1	mixed	498.415994185481	correct	green	negative	23	1
1	mixed	728.24363682438	correct	red	negative	23	1
1	mixed	549.074158535725	incorrect	red	positive	23	1
1	mixed	403.724059846231	correct	red	negative	23	1
1	mixed	640.390879895968	correct	green	negative	23	1
1	mixed	581.466675371842	correct	green	negative	23	1
1	mixed	157.359607898217	correct	green	positive	23	1
1	mixed	594.94926903177	correct	green	positive	23	1
1	mixed	565.397985800181	correct	green	positive	23	1
1	mixed	411.489018659805	correct	red	positive	23	1
1	mixed	NA	tooslow	green	positive	23	1
1	mixed	441.422197935042	correct	red	positive	23	1
1	mixed	310.662044559129	correct	red	positive	23	1
1	mixed	701.489120612139	correct	red	negative	23	1
1	mixed	NA	tooslow	red	negative	23	1
1	mixed	295.175041437561	correct	red	negative	23	1
1	mixed	592.751102622976	correct	red	negative	23	1
1	mixed	607.216426260476	correct	red	negative	23	1
1	mixed	718.397589868277	correct	green	positive	23	1
1	mixed	444.08619880605	correct	green	negative	23	1
1	mixed	375.437660393193	correct	red	negative	23	1
1	mixed	NA	tooslow	green	negative	23	1
1	mixed	581.144995308681	correct	red	positive	23	1
1	mixed	745.181754583816	correct	red	negative	23	1
1	mixed	347.863191053591	correct	green	positive	23	1
1	mixed	344.153573232203	correct	green	positive	23	1
1	mixed	496.463451329655	correct	red	negative	23	1
1	mixed	326.30352064299	correct	green	positive	23	1
1	mixed	367.612243104402	correct	red	negative	23	1
1	mixed	427.519581121854	correct	green	negative	23	1
1	mixed	299.664015625175	correct	red	negative	23	1
1	mixed	582.534089541138	correct	red	positive	23	1
1	mixed	206.882352575381	correct	green	positive	23	1
1	mixed	708.880912535891	correct	green	positive	23	1
1	mixed	537.662257752735	correct	red	negative	23	1
1	mixed	574.176095603536	correct	green	negative	23	1
1	mixed	493.198609381275	correct	green	negative	23	1
1	mixed	417.83576277793	correct	red	positive	23	1
1	mixed	745.762272500554	correct	green	negative	23	1
1	mixed	478.629656730445	correct	red	positive	23	1
1	mixed	443.241588597055	correct	green	positive	23	1
1	mixed	NA	tooslow	red	negative	23	1
1	mixed	462.647618724535	correct	green	negative	23	1
1	mixed	441.346974872935	incorrect	red	negative	23	1
1	mixed	475.273439889078	correct	red	negative	23	1
1	mixed	692.098066834024	correct	red	positive	23	1
1	mixed	720.232839810268	correct	red	positive	23	1
1	mixed	NA	tooslow	green	negative	23	1
1	mixed	628.410956885049	correct	red	positive	23	1
1	mixed	744.337717119171	correct	red	positive	23	1
1	mixed	NA	tooslow	green	negative	23	1
1	mixed	283.308183778363	correct	green	positive	23	1
1	mixed	500.19852670364	correct	red	negative	23	1
1	mixed	553.337716774037	correct	red	negative	23	1
1	mixed	447.155500622898	correct	red	positive	23	1
1	mixed	313.457144785518	correct	red	negative	23	1
1	mixed	256.232556027495	correct	green	positive	23	1
1	mixed	321.247249224443	correct	red	positive	23	1
1	mixed	314.50505044338	correct	red	positive	23	1
1	mixed	602.566814255571	correct	red	negative	23	1
1	mixed	338.642067009824	correct	red	negative	23	1
1	mixed	428.552089720493	incorrect	red	positive	23	1
1	mixed	559.165533660605	incorrect	red	positive	23	1
1	mixed	551.67971025004	correct	green	positive	23	1
1	mixed	390.83833217218	correct	green	negative	23	1
1	mixed	911.311698459562	correct	green	negative	23	1
1	mixed	738.15723791646	correct	red	negative	23	1
1	mixed	846.704743310709	correct	red	positive	23	1
1	mixed	372.188743816988	correct	red	positive	23	1
1	mixed	678.78371329857	correct	green	positive	23	1
1	mixed	368.411670213279	correct	red	positive	23	1
1	mixed	752.160041140037	correct	green	negative	23	1
1	mixed	724.806109316863	correct	red	positive	23	1
1	mixed	384.184092358932	correct	green	positive	23	1
1	mixed	NA	tooslow	red	negative	23	1
1	mixed	371.260931015871	correct	red	positive	23	1
