subject_num	condition	rt	response	color	valence	age	gender
136	mixed	425.413998567575	incorrect	green	negative	28	1
136	mixed	297.694144656602	correct	red	negative	28	1
136	mixed	523.754324654273	correct	red	negative	28	1
136	mixed	464.448667536107	correct	red	negative	28	1
136	mixed	420.287890780938	correct	green	positive	28	1
136	mixed	581.81657587114	incorrect	red	positive	28	1
136	mixed	714.280657969223	correct	red	negative	28	1
136	mixed	440.256399819955	incorrect	red	positive	28	1
136	mixed	509.484389310302	correct	green	positive	28	1
136	mixed	NA	tooslow	green	positive	28	1
136	mixed	301.960932107802	correct	red	negative	28	1
136	mixed	211.519300704396	correct	green	positive	28	1
136	mixed	618.612152685271	correct	red	negative	28	1
136	mixed	745.294687997433	correct	red	positive	28	1
136	mixed	624.662557729505	correct	red	positive	28	1
136	mixed	NA	tooslow	red	negative	28	1
136	mixed	563.727044350414	incorrect	green	negative	28	1
136	mixed	759.781592705897	correct	red	negative	28	1
136	mixed	435.310171460335	correct	green	positive	28	1
136	mixed	499.049057659213	correct	red	positive	28	1
136	mixed	644.348887153988	correct	green	positive	28	1
136	mixed	759.660877487343	correct	green	negative	28	1
136	mixed	419.379894817463	correct	green	positive	28	1
136	mixed	728.1527672092	incorrect	red	negative	28	1
136	mixed	552.2602197669	correct	red	positive	28	1
136	mixed	614.635497222514	correct	green	positive	28	1
136	mixed	237.384671015363	correct	green	positive	28	1
136	mixed	NA	tooslow	red	negative	28	1
136	mixed	497.553514436614	correct	green	positive	28	1
136	mixed	133.578002752686	correct	red	negative	28	1
136	mixed	717.252440274652	incorrect	red	negative	28	1
136	mixed	NA	tooslow	green	positive	28	1
136	mixed	661.149001927149	correct	red	positive	28	1
136	mixed	603.900053223159	correct	red	negative	28	1
136	mixed	NA	tooslow	red	positive	28	1
136	mixed	614.702231389062	correct	red	negative	28	1
136	mixed	481.300829069923	correct	red	positive	28	1
136	mixed	547.122769539141	correct	red	positive	28	1
136	mixed	443.674289229461	correct	green	positive	28	1
136	mixed	496.936519074663	correct	green	positive	28	1
136	mixed	NA	tooslow	red	positive	28	1
136	mixed	577.010022607411	correct	red	positive	28	1
136	mixed	NA	tooslow	red	positive	28	1
136	mixed	447.805008876173	correct	red	positive	28	1
136	mixed	645.037623431769	correct	red	positive	28	1
136	mixed	631.628295086385	correct	red	negative	28	1
136	mixed	684.653790096483	correct	green	positive	28	1
136	mixed	445.392857553747	correct	red	positive	28	1
136	mixed	766.03909120586	correct	green	positive	28	1
136	mixed	618.008332879786	correct	red	negative	28	1
136	mixed	565.281188059748	incorrect	green	negative	28	1
136	mixed	370.459536245736	correct	green	positive	28	1
136	mixed	783.241768830309	correct	red	positive	28	1
136	mixed	779.011389187623	correct	red	negative	28	1
136	mixed	555.861034752497	incorrect	red	negative	28	1
136	mixed	680.043291185917	incorrect	green	positive	28	1
136	mixed	NA	tooslow	green	negative	28	1
136	mixed	527.469536613541	correct	green	negative	28	1
136	mixed	482.713223079458	correct	red	positive	28	1
136	mixed	570.073208373119	correct	green	positive	28	1
136	mixed	664.408436039563	correct	green	positive	28	1
136	mixed	NA	tooslow	green	positive	28	1
136	mixed	639.639610251682	correct	red	negative	28	1
136	mixed	NA	tooslow	red	negative	28	1
136	mixed	557.461908086747	correct	green	negative	28	1
136	mixed	NA	tooslow	red	negative	28	1
136	mixed	275.861788424937	incorrect	red	negative	28	1
136	mixed	250.269332107476	correct	green	negative	28	1
136	mixed	573.189282052545	correct	red	positive	28	1
136	mixed	533.535490065801	correct	green	positive	28	1
136	mixed	714.850129661526	correct	green	negative	28	1
136	mixed	579.807662288828	correct	red	positive	28	1
136	mixed	497.37700156858	correct	green	positive	28	1
136	mixed	630.785610433679	correct	green	negative	28	1
136	mixed	636.168201532266	incorrect	red	negative	28	1
136	mixed	527.29565887243	correct	red	negative	28	1
136	mixed	647.317486525941	correct	red	negative	28	1
136	mixed	534.952635784678	correct	red	negative	28	1
136	mixed	590.071866441476	incorrect	red	positive	28	1
136	mixed	331.862449087187	correct	green	positive	28	1
136	mixed	NA	tooslow	green	negative	28	1
136	mixed	665.94657613061	correct	red	negative	28	1
136	mixed	710.54399395738	correct	green	positive	28	1
136	mixed	733.221148986948	correct	red	negative	28	1
136	mixed	620.880079422046	correct	green	positive	28	1
136	mixed	270.797161290499	correct	green	positive	28	1
136	mixed	774.581590911858	correct	green	positive	28	1
136	mixed	502.312552064028	correct	red	negative	28	1
136	mixed	NA	tooslow	red	negative	28	1
136	mixed	726.326290726166	correct	green	negative	28	1
136	mixed	846.072538069154	correct	red	negative	28	1
136	mixed	NA	tooslow	red	positive	28	1
136	mixed	348.017429817786	correct	green	positive	28	1
136	mixed	581.105392806091	correct	red	positive	28	1
136	mixed	601.458002841685	correct	red	positive	28	1
136	mixed	489.0964025851	correct	green	negative	28	1
136	mixed	439.444251401447	incorrect	green	positive	28	1
136	mixed	569.412672768267	correct	red	positive	28	1
136	mixed	571.084894682592	correct	red	negative	28	1
136	mixed	729.046898505543	correct	green	positive	28	1
