subject_num	condition	rt	response	color	valence	age	gender
59	mixed	862.656698825461	correct	green	negative	21	2
59	mixed	549.917017847441	incorrect	red	positive	21	2
59	mixed	481.679427733172	correct	red	positive	21	2
59	mixed	414.65697826064	correct	red	negative	21	2
59	mixed	639.065575024012	correct	green	negative	21	2
59	mixed	NA	tooslow	green	negative	21	2
59	mixed	296.791633554087	correct	green	negative	21	2
59	mixed	644.825454035454	correct	red	negative	21	2
59	mixed	499.88157738889	incorrect	green	negative	21	2
59	mixed	437.139691736029	correct	green	positive	21	2
59	mixed	425.843991746376	correct	red	negative	21	2
59	mixed	732.811719364988	incorrect	green	negative	21	2
59	mixed	NA	tooslow	green	negative	21	2
59	mixed	705.471356336652	correct	green	negative	21	2
59	mixed	650.267899030608	correct	green	negative	21	2
59	mixed	381.002576481088	correct	red	negative	21	2
59	mixed	634.442136195618	correct	red	negative	21	2
59	mixed	681.992885098453	correct	green	negative	21	2
59	mixed	413.07893054728	correct	green	positive	21	2
59	mixed	596.251855775204	correct	green	positive	21	2
59	mixed	948.489158067392	correct	red	negative	21	2
59	mixed	560.888221665998	correct	red	positive	21	2
59	mixed	583.992117918461	correct	red	negative	21	2
59	mixed	606.973737693078	correct	green	positive	21	2
59	mixed	805.794383795216	incorrect	green	negative	21	2
59	mixed	406.213481737701	correct	red	negative	21	2
59	mixed	941.591811291199	correct	green	negative	21	2
59	mixed	440.929482360156	correct	red	positive	21	2
59	mixed	769.415938642683	correct	red	negative	21	2
59	mixed	369.340008667373	correct	red	negative	21	2
59	mixed	NA	tooslow	red	negative	21	2
59	mixed	375.682936788089	correct	red	positive	21	2
59	mixed	775.918458638242	correct	green	positive	21	2
59	mixed	405.560156771529	correct	red	positive	21	2
59	mixed	318.543270451837	correct	red	negative	21	2
59	mixed	427.648887956921	incorrect	green	negative	21	2
59	mixed	750.14037343478	correct	red	negative	21	2
59	mixed	NA	tooslow	green	positive	21	2
59	mixed	725.456244563872	correct	green	positive	21	2
59	mixed	655.510586974752	correct	red	positive	21	2
59	mixed	NA	tooslow	red	positive	21	2
59	mixed	492.978775616321	correct	red	negative	21	2
59	mixed	466.394547423626	incorrect	red	negative	21	2
59	mixed	856.796211345158	correct	green	positive	21	2
59	mixed	498.957772169022	correct	green	positive	21	2
59	mixed	603.468225724046	incorrect	red	negative	21	2
59	mixed	837.957734570129	correct	green	positive	21	2
59	mixed	320.845592748073	correct	red	negative	21	2
59	mixed	NA	tooslow	red	negative	21	2
59	mixed	727.241922284504	correct	green	negative	21	2
59	mixed	678.564548802738	correct	red	positive	21	2
59	mixed	398.001029603654	correct	red	positive	21	2
59	mixed	378.807734306635	correct	red	negative	21	2
59	mixed	496.584574474618	correct	green	positive	21	2
59	mixed	482.688622339762	correct	red	negative	21	2
59	mixed	589.965214567654	correct	green	negative	21	2
59	mixed	550.420330415261	correct	red	positive	21	2
59	mixed	545.494344119452	correct	green	positive	21	2
59	mixed	458.248887010349	incorrect	green	negative	21	2
59	mixed	NA	tooslow	red	positive	21	2
59	mixed	586.039176322943	correct	red	negative	21	2
59	mixed	725.114571501159	incorrect	red	positive	21	2
59	mixed	713.831733172399	correct	green	negative	21	2
59	mixed	669.889243113675	correct	green	negative	21	2
59	mixed	630.680327972993	correct	red	negative	21	2
59	mixed	NA	tooslow	green	positive	21	2
59	mixed	306.1134246279	correct	red	positive	21	2
59	mixed	438.929467819233	incorrect	green	positive	21	2
59	mixed	NA	tooslow	green	positive	21	2
59	mixed	NA	tooslow	green	positive	21	2
59	mixed	925.822663715963	correct	green	negative	21	2
59	mixed	NA	tooslow	red	positive	21	2
59	mixed	567.975798116717	correct	red	positive	21	2
59	mixed	528.640258828789	correct	red	positive	21	2
59	mixed	604.014621540877	correct	green	positive	21	2
59	mixed	NA	tooslow	red	positive	21	2
59	mixed	NA	tooslow	green	positive	21	2
59	mixed	813.115233263963	correct	red	negative	21	2
59	mixed	900.142278250914	correct	red	positive	21	2
59	mixed	757.264925191779	correct	green	negative	21	2
59	mixed	526.416694961	correct	red	negative	21	2
59	mixed	781.246752402433	correct	green	positive	21	2
59	mixed	593.627962857459	incorrect	green	negative	21	2
59	mixed	722.781925145962	correct	red	positive	21	2
59	mixed	652.554595968439	correct	green	positive	21	2
59	mixed	268.850747839189	incorrect	green	negative	21	2
59	mixed	837.735177616006	correct	red	positive	21	2
59	mixed	747.492436421681	correct	green	negative	21	2
59	mixed	237.745362298539	correct	green	negative	21	2
59	mixed	1111.57697892237	correct	green	negative	21	2
59	mixed	289.214001123471	correct	green	positive	21	2
59	mixed	540.290027323907	correct	green	positive	21	2
59	mixed	511.867451818981	correct	red	positive	21	2
59	mixed	562.492038959575	correct	green	negative	21	2
59	mixed	496.520831031407	correct	red	negative	21	2
59	mixed	554.068618484114	correct	green	negative	21	2
59	mixed	866.553408392072	incorrect	red	positive	21	2
59	mixed	598.068996571399	correct	green	negative	21	2
59	mixed	741.672683951573	incorrect	red	positive	21	2
59	mixed	431.932471825043	correct	red	negative	21	2
