subject_num	condition	rt	response	color	valence	age	gender
113	mixed	400.350138924706	correct	green	positive	19	2
113	mixed	551.752187558122	correct	red	positive	19	2
113	mixed	778.993561799089	correct	green	negative	19	2
113	mixed	823.757016047364	correct	red	positive	19	2
113	mixed	619.766268870058	correct	green	negative	19	2
113	mixed	696.87799562116	correct	red	negative	19	2
113	mixed	390.784188761581	correct	green	negative	19	2
113	mixed	712.185111008248	correct	green	positive	19	2
113	mixed	NA	tooslow	red	positive	19	2
113	mixed	432.787125746627	correct	red	negative	19	2
113	mixed	278.649625066325	correct	red	positive	19	2
113	mixed	581.600546265189	correct	green	negative	19	2
113	mixed	1042.3442330366	correct	green	positive	19	2
113	mixed	504.579761645674	incorrect	green	negative	19	2
113	mixed	540.982490920595	correct	green	negative	19	2
113	mixed	370.100939253786	correct	red	positive	19	2
113	mixed	765.499799014613	correct	green	positive	19	2
113	mixed	662.715008437239	correct	green	negative	19	2
113	mixed	556.694797704585	correct	green	negative	19	2
113	mixed	508.674087338853	incorrect	green	positive	19	2
113	mixed	777.264024461542	incorrect	green	negative	19	2
113	mixed	697.96497195816	correct	green	positive	19	2
113	mixed	388.231132938922	correct	red	positive	19	2
113	mixed	437.726496983616	correct	red	negative	19	2
113	mixed	463.29783322072	incorrect	red	positive	19	2
113	mixed	666.618932082235	correct	green	positive	19	2
113	mixed	491.154285620715	correct	red	negative	19	2
113	mixed	528.512992544516	correct	green	negative	19	2
113	mixed	643.45817045081	correct	red	negative	19	2
113	mixed	595.837488778679	correct	red	negative	19	2
113	mixed	759.475042492089	correct	red	negative	19	2
113	mixed	254.654246225728	correct	red	negative	19	2
113	mixed	585.942641161633	correct	green	positive	19	2
113	mixed	547.790305329396	correct	green	positive	19	2
113	mixed	626.101144749917	correct	red	positive	19	2
113	mixed	444.667841703808	correct	red	negative	19	2
113	mixed	752.122445931916	incorrect	red	positive	19	2
113	mixed	NA	tooslow	green	negative	19	2
113	mixed	268.13241131326	correct	green	positive	19	2
113	mixed	NA	tooslow	red	positive	19	2
113	mixed	601.249730622862	incorrect	green	positive	19	2
113	mixed	520.879217211717	incorrect	green	negative	19	2
113	mixed	NA	tooslow	red	positive	19	2
113	mixed	606.466485978104	correct	green	negative	19	2
113	mixed	656.397922552592	incorrect	green	negative	19	2
113	mixed	696.365787844557	correct	red	negative	19	2
113	mixed	432.606033914254	correct	green	negative	19	2
113	mixed	854.791264627446	correct	green	positive	19	2
113	mixed	879.518744606121	correct	green	negative	19	2
113	mixed	681.650278972241	correct	green	negative	19	2
113	mixed	611.442272797926	correct	green	positive	19	2
113	mixed	544.930062471573	correct	red	positive	19	2
113	mixed	626.175695017909	correct	red	positive	19	2
113	mixed	670.340627128541	incorrect	green	positive	19	2
113	mixed	NA	tooslow	red	negative	19	2
113	mixed	680.391622880587	incorrect	red	positive	19	2
113	mixed	693.79386306738	correct	green	negative	19	2
113	mixed	793.622099677778	correct	red	negative	19	2
113	mixed	NA	tooslow	green	negative	19	2
113	mixed	818.887453745919	correct	green	negative	19	2
113	mixed	685.975668007917	correct	green	negative	19	2
113	mixed	667.785145921392	correct	red	positive	19	2
113	mixed	647.244906278697	correct	green	positive	19	2
113	mixed	516.966761795364	correct	green	positive	19	2
113	mixed	619.973241228804	correct	red	negative	19	2
113	mixed	780.714572468954	correct	red	positive	19	2
113	mixed	NA	tooslow	red	negative	19	2
113	mixed	484.883068837218	incorrect	red	negative	19	2
113	mixed	NA	tooslow	green	negative	19	2
113	mixed	622.921033143087	correct	green	negative	19	2
113	mixed	1002.06755689198	correct	green	negative	19	2
113	mixed	584.64408306267	correct	red	positive	19	2
113	mixed	682.820519445105	correct	green	negative	19	2
113	mixed	614.257844956669	correct	red	positive	19	2
113	mixed	608.47622009015	correct	green	positive	19	2
113	mixed	734.698869449888	correct	red	negative	19	2
113	mixed	356.600905658633	correct	red	positive	19	2
113	mixed	423.475585943717	correct	red	positive	19	2
113	mixed	NA	tooslow	green	negative	19	2
113	mixed	701.436092382789	correct	green	positive	19	2
113	mixed	NA	tooslow	green	negative	19	2
113	mixed	573.679989781158	correct	red	negative	19	2
113	mixed	389.644286075612	correct	red	positive	19	2
113	mixed	562.389029832149	correct	red	positive	19	2
113	mixed	574.064307615269	incorrect	red	negative	19	2
113	mixed	788.850784240763	correct	red	positive	19	2
113	mixed	673.562539918077	correct	green	positive	19	2
113	mixed	NA	tooslow	green	negative	19	2
113	mixed	564.558306424396	correct	red	negative	19	2
113	mixed	655.295258424938	correct	red	negative	19	2
113	mixed	587.69436956373	correct	red	negative	19	2
113	mixed	621.385955897501	correct	green	positive	19	2
113	mixed	NA	tooslow	red	positive	19	2
113	mixed	447.048373232052	correct	red	positive	19	2
113	mixed	519.133794693346	incorrect	red	negative	19	2
113	mixed	598.182449459037	correct	green	positive	19	2
113	mixed	NA	tooslow	red	negative	19	2
113	mixed	894.345073638994	correct	red	positive	19	2
113	mixed	NA	tooslow	green	positive	19	2
113	mixed	466.380090519193	correct	green	positive	19	2
