subject_num	condition	rt	response	color	valence	age	gender
54	mixed	443.946256745941	correct	green	negative	25	2
54	mixed	398.889272227823	correct	red	negative	25	2
54	mixed	533.788387004343	correct	green	negative	25	2
54	mixed	353.821895412203	correct	red	negative	25	2
54	mixed	440.951004978047	correct	green	positive	25	2
54	mixed	518.507849217261	correct	green	negative	25	2
54	mixed	506.560181533865	correct	green	positive	25	2
54	mixed	NA	tooslow	green	negative	25	2
54	mixed	417.784080217291	correct	red	negative	25	2
54	mixed	513.156453850418	correct	red	negative	25	2
54	mixed	630.123220519683	correct	green	negative	25	2
54	mixed	350.234639425577	correct	green	positive	25	2
54	mixed	635.347793145888	incorrect	red	positive	25	2
54	mixed	386.034056173151	correct	green	positive	25	2
54	mixed	555.005932087342	correct	green	negative	25	2
54	mixed	307.371963310561	correct	red	negative	25	2
54	mixed	474.113975696488	correct	red	positive	25	2
54	mixed	361.812096069987	correct	red	negative	25	2
54	mixed	427.703080693606	correct	red	negative	25	2
54	mixed	NA	tooslow	red	positive	25	2
54	mixed	376.003604191748	correct	red	negative	25	2
54	mixed	392.696390573293	incorrect	green	positive	25	2
54	mixed	532.420491475717	correct	green	positive	25	2
54	mixed	602.769641047642	correct	red	negative	25	2
54	mixed	666.75018273065	correct	red	negative	25	2
54	mixed	781.696073432874	correct	green	negative	25	2
54	mixed	322.457009091078	correct	green	negative	25	2
54	mixed	509.229900007508	correct	red	negative	25	2
54	mixed	551.005942375252	correct	green	positive	25	2
54	mixed	689.083070260734	correct	green	negative	25	2
54	mixed	726.493922472531	incorrect	green	negative	25	2
54	mixed	NA	tooslow	red	positive	25	2
54	mixed	446.992665470084	correct	red	positive	25	2
54	mixed	NA	tooslow	green	negative	25	2
54	mixed	NA	tooslow	red	positive	25	2
54	mixed	128.002978495112	correct	green	positive	25	2
54	mixed	526.568985816502	correct	red	positive	25	2
54	mixed	546.836486974071	correct	red	negative	25	2
54	mixed	712.519710413458	correct	green	negative	25	2
54	mixed	644.022821615806	correct	red	negative	25	2
54	mixed	334.337011318294	correct	green	positive	25	2
54	mixed	715.971659201485	correct	green	positive	25	2
54	mixed	327.847032517429	correct	red	negative	25	2
54	mixed	698.901308095579	correct	green	positive	25	2
54	mixed	447.489708802856	correct	green	positive	25	2
54	mixed	487.202616289076	correct	red	negative	25	2
54	mixed	540.174581939376	correct	red	negative	25	2
54	mixed	562.971344076356	incorrect	green	negative	25	2
54	mixed	NA	tooslow	red	positive	25	2
54	mixed	738.073792011746	correct	green	positive	25	2
54	mixed	893.671061647491	correct	red	positive	25	2
54	mixed	557.081631578543	correct	green	negative	25	2
54	mixed	416.046517029924	incorrect	red	positive	25	2
54	mixed	635.034701952416	correct	red	positive	25	2
54	mixed	274.250272901032	correct	red	negative	25	2
54	mixed	522.310085286529	correct	red	positive	25	2
54	mixed	459.117879949196	correct	red	negative	25	2
54	mixed	468.844327694352	correct	red	negative	25	2
54	mixed	577.930734691159	correct	red	negative	25	2
54	mixed	520.418972598013	incorrect	green	negative	25	2
54	mixed	621.347495942875	correct	green	positive	25	2
54	mixed	631.373215588372	correct	red	positive	25	2
54	mixed	497.298223376484	correct	red	negative	25	2
54	mixed	470.786387263869	incorrect	red	positive	25	2
54	mixed	671.448244977754	correct	red	positive	25	2
54	mixed	576.217108666492	correct	green	negative	25	2
54	mixed	509.6062980466	correct	green	negative	25	2
54	mixed	270.651302951108	correct	green	positive	25	2
54	mixed	612.485617468169	correct	green	positive	25	2
54	mixed	531.177310925356	correct	green	positive	25	2
54	mixed	918.653283443987	correct	red	negative	25	2
54	mixed	598.116606324496	correct	green	negative	25	2
54	mixed	NA	tooslow	red	negative	25	2
54	mixed	349.014915730283	correct	red	positive	25	2
54	mixed	428.110915199045	correct	red	negative	25	2
54	mixed	429.621045369276	incorrect	red	positive	25	2
54	mixed	660.144570598409	correct	green	negative	25	2
54	mixed	791.674709437601	correct	green	negative	25	2
54	mixed	289.440790874748	incorrect	green	positive	25	2
54	mixed	566.099196762756	correct	green	positive	25	2
54	mixed	585.374339473111	correct	red	positive	25	2
54	mixed	479.41672847383	correct	green	negative	25	2
54	mixed	408.892850272502	correct	green	positive	25	2
54	mixed	723.565038204066	correct	green	negative	25	2
54	mixed	465.904268518469	correct	green	negative	25	2
54	mixed	297.543740013097	correct	red	positive	25	2
54	mixed	417.171580863702	correct	green	positive	25	2
54	mixed	100.621025532975	correct	green	positive	25	2
54	mixed	528.212439989307	correct	red	negative	25	2
54	mixed	576.599428746854	correct	red	negative	25	2
54	mixed	335.780263771008	correct	green	negative	25	2
54	mixed	436.167540044179	incorrect	red	positive	25	2
54	mixed	504.327231078797	correct	green	positive	25	2
54	mixed	601.090832916389	correct	red	negative	25	2
54	mixed	370.698645525246	correct	red	negative	25	2
54	mixed	522.650285628391	correct	red	positive	25	2
54	mixed	NA	tooslow	red	positive	25	2
54	mixed	NA	tooslow	green	positive	25	2
54	mixed	377.821045420967	correct	red	positive	25	2
54	mixed	824.515422092856	incorrect	red	positive	25	2
