subject_num	condition	rt	response	color	valence	age	gender
156	separate	750.690975011825	correct	red	positive	25	2
156	separate	861.589381818743	correct	red	negative	25	2
156	separate	735.195563886	correct	red	negative	25	2
156	separate	580.672485351161	incorrect	red	positive	25	2
156	separate	762.345048420568	incorrect	red	negative	25	2
156	separate	849.638167257463	correct	red	negative	25	2
156	separate	836.897177501532	correct	red	negative	25	2
156	separate	NA	tooslow	red	negative	25	2
156	separate	741.349696707873	incorrect	red	positive	25	2
156	separate	468.466052108378	correct	red	negative	25	2
156	separate	NA	tooslow	red	negative	25	2
156	separate	362.283086484811	correct	red	positive	25	2
156	separate	581.215018271616	correct	red	negative	25	2
156	separate	628.26410681035	correct	red	negative	25	2
156	separate	938.776377974713	correct	red	negative	25	2
156	separate	420.805261622818	correct	red	positive	25	2
156	separate	830.086355049673	correct	red	negative	25	2
156	separate	551.831515254992	incorrect	red	positive	25	2
156	separate	651.923510020401	correct	red	positive	25	2
156	separate	432.619971911007	correct	red	positive	25	2
156	separate	663.364071185997	correct	red	negative	25	2
156	separate	519.376570453651	correct	red	negative	25	2
156	separate	625.333725917479	correct	red	positive	25	2
156	separate	266.207958315321	correct	red	positive	25	2
156	separate	623.556707997908	correct	red	negative	25	2
156	separate	NA	tooslow	red	positive	25	2
156	separate	580.554772248764	incorrect	red	negative	25	2
156	separate	546.094645081798	correct	red	positive	25	2
156	separate	533.410866101015	correct	red	positive	25	2
156	separate	547.192149529268	correct	red	positive	25	2
156	separate	644.903841576571	correct	red	positive	25	2
156	separate	347.661037787555	correct	red	positive	25	2
156	separate	NA	tooslow	red	negative	25	2
156	separate	427.715931792616	incorrect	red	positive	25	2
156	separate	697.788627833336	correct	red	positive	25	2
156	separate	707.703844364455	correct	red	positive	25	2
156	separate	743.149860018012	correct	red	negative	25	2
156	separate	765.141987273426	correct	red	positive	25	2
156	separate	753.726854732841	correct	red	negative	25	2
156	separate	556.02310667755	correct	red	positive	25	2
156	separate	603.419527065456	correct	red	negative	25	2
156	separate	396.521003700909	correct	red	positive	25	2
156	separate	403.556841075572	correct	red	positive	25	2
156	separate	500.414065927495	correct	red	positive	25	2
156	separate	517.824024272817	correct	red	positive	25	2
156	separate	589.65843231369	correct	red	negative	25	2
156	separate	638.570720074392	correct	red	negative	25	2
156	separate	556.381485112124	correct	red	negative	25	2
156	separate	738.134207578786	correct	red	negative	25	2
156	separate	539.740062787655	correct	red	negative	25	2
156	separate	722.588707050804	incorrect	red	positive	25	2
156	separate	NA	tooslow	green	positive	25	2
156	separate	851.860818805982	correct	green	negative	25	2
156	separate	583.437111385425	correct	green	positive	25	2
156	separate	629.877727805898	correct	green	negative	25	2
156	separate	427.962128005619	correct	green	positive	25	2
156	separate	466.566960981678	correct	green	negative	25	2
156	separate	717.710635502502	correct	green	negative	25	2
156	separate	311.898172055422	correct	green	positive	25	2
156	separate	948.832068214544	correct	green	positive	25	2
156	separate	857.060128397987	correct	green	positive	25	2
156	separate	670.202302408052	correct	green	positive	25	2
156	separate	438.824219158313	correct	green	negative	25	2
156	separate	610.850633354211	correct	green	positive	25	2
156	separate	736.377172152276	correct	green	positive	25	2
156	separate	600.241721538405	correct	green	negative	25	2
156	separate	709.439688037944	correct	green	negative	25	2
156	separate	496.53566221995	correct	green	negative	25	2
156	separate	760.000108839713	correct	green	negative	25	2
156	separate	460.104702792676	correct	green	negative	25	2
156	separate	632.540111147288	correct	green	negative	25	2
156	separate	957.991247545778	correct	green	negative	25	2
156	separate	908.059487026796	correct	green	positive	25	2
156	separate	767.993458475005	correct	green	negative	25	2
156	separate	743.358610278504	correct	green	positive	25	2
156	separate	612.333561195117	correct	green	positive	25	2
156	separate	504.155107811685	correct	green	negative	25	2
156	separate	720.787000356701	correct	green	positive	25	2
156	separate	732.939698590534	correct	green	positive	25	2
156	separate	967.781538821568	correct	green	negative	25	2
156	separate	586.398582790372	correct	green	negative	25	2
156	separate	707.988623438424	correct	green	positive	25	2
156	separate	401.621684914248	correct	green	negative	25	2
156	separate	652.440663893213	correct	green	negative	25	2
156	separate	505.022218618294	correct	green	negative	25	2
156	separate	547.120574075294	correct	green	negative	25	2
156	separate	620.247447492434	correct	green	negative	25	2
156	separate	681.031104384362	correct	green	positive	25	2
156	separate	NA	tooslow	green	positive	25	2
156	separate	NA	tooslow	green	negative	25	2
156	separate	863.670153836771	correct	green	negative	25	2
156	separate	930.426711703294	correct	green	negative	25	2
156	separate	593.716752922019	correct	green	negative	25	2
156	separate	552.573766708194	correct	green	positive	25	2
156	separate	795.684585615503	correct	green	negative	25	2
156	separate	675.77984988731	correct	green	negative	25	2
156	separate	634.574104729505	correct	green	positive	25	2
156	separate	762.145935617066	correct	green	negative	25	2
156	separate	564.17731221247	correct	green	negative	25	2
156	separate	673.251687696544	correct	green	negative	25	2
