subject_num	condition	rt	response	color	valence	age	gender
167	mixed	504.175583956584	correct	red	negative	29	1
167	mixed	383.878319803184	correct	green	negative	29	1
167	mixed	583.930304430603	correct	green	negative	29	1
167	mixed	517.102035588494	correct	red	negative	29	1
167	mixed	604.033329013256	correct	green	negative	29	1
167	mixed	458.422463590933	incorrect	red	negative	29	1
167	mixed	846.201965094197	correct	red	positive	29	1
167	mixed	590.269081452484	correct	red	negative	29	1
167	mixed	442.425956110431	correct	green	negative	29	1
167	mixed	240.170539359269	correct	green	negative	29	1
167	mixed	806.811804308873	correct	green	negative	29	1
167	mixed	395.382181661047	correct	red	positive	29	1
167	mixed	466.460316228716	correct	green	positive	29	1
167	mixed	332.76172358097	correct	green	positive	29	1
167	mixed	617.364150907571	correct	red	positive	29	1
167	mixed	400.555092818783	correct	red	positive	29	1
167	mixed	260.60956978867	incorrect	green	negative	29	1
167	mixed	80.8054659444115	incorrect	red	positive	29	1
167	mixed	364.529304765222	correct	green	positive	29	1
167	mixed	576.042618536337	correct	green	negative	29	1
167	mixed	NA	tooslow	green	positive	29	1
167	mixed	603.204979849624	incorrect	green	negative	29	1
167	mixed	322.045090614464	incorrect	green	positive	29	1
167	mixed	356.267349709196	correct	red	negative	29	1
167	mixed	NA	tooslow	green	positive	29	1
167	mixed	525.584743439643	correct	green	positive	29	1
167	mixed	NA	tooslow	red	positive	29	1
167	mixed	553.565796684648	correct	green	positive	29	1
167	mixed	498.528543763159	correct	red	negative	29	1
167	mixed	593.145537314423	correct	red	negative	29	1
167	mixed	739.787650376268	correct	red	negative	29	1
167	mixed	581.618502210608	correct	green	negative	29	1
167	mixed	608.43974315553	correct	green	negative	29	1
167	mixed	NA	tooslow	red	positive	29	1
167	mixed	819.510861988853	correct	red	negative	29	1
167	mixed	439.899596412507	correct	green	negative	29	1
167	mixed	870.929551744141	correct	green	negative	29	1
167	mixed	662.9515721298	correct	red	positive	29	1
167	mixed	528.2996045483	incorrect	red	negative	29	1
167	mixed	240.365013538768	correct	green	positive	29	1
167	mixed	555.784825204876	correct	green	positive	29	1
167	mixed	753.280403900429	correct	red	positive	29	1
167	mixed	742.599764734177	correct	red	positive	29	1
167	mixed	331.723512868612	correct	green	positive	29	1
167	mixed	562.576366232596	correct	green	positive	29	1
167	mixed	NA	tooslow	red	negative	29	1
167	mixed	494.330448913084	incorrect	green	negative	29	1
167	mixed	555.584389133809	correct	green	positive	29	1
167	mixed	402.559776333665	correct	red	positive	29	1
167	mixed	NA	tooslow	red	positive	29	1
167	mixed	NA	tooslow	red	positive	29	1
167	mixed	846.476242244156	correct	red	negative	29	1
167	mixed	606.245119773724	correct	red	positive	29	1
167	mixed	729.51184396631	correct	red	positive	29	1
167	mixed	617.728234356846	correct	red	negative	29	1
167	mixed	390.928491734239	correct	green	negative	29	1
167	mixed	NA	tooslow	red	positive	29	1
167	mixed	417.73103536294	correct	green	positive	29	1
167	mixed	600.659639224879	correct	red	positive	29	1
167	mixed	897.948348479655	correct	green	negative	29	1
167	mixed	NA	tooslow	red	negative	29	1
167	mixed	542.487550938343	correct	red	positive	29	1
167	mixed	601.210584781469	correct	green	negative	29	1
167	mixed	425.328217395008	correct	red	positive	29	1
167	mixed	NA	tooslow	green	positive	29	1
167	mixed	NA	tooslow	red	positive	29	1
167	mixed	NA	tooslow	red	negative	29	1
167	mixed	658.598629959296	incorrect	green	negative	29	1
167	mixed	551.451000230839	correct	green	negative	29	1
167	mixed	506.220294484328	correct	red	negative	29	1
167	mixed	252.061826716677	correct	green	negative	29	1
167	mixed	439.373300424688	correct	green	negative	29	1
167	mixed	718.271026748689	correct	green	negative	29	1
167	mixed	NA	tooslow	red	negative	29	1
167	mixed	585.794804997374	correct	red	negative	29	1
167	mixed	488.043378104731	correct	red	negative	29	1
167	mixed	340.721524660114	correct	red	positive	29	1
167	mixed	570.332250422553	correct	red	negative	29	1
167	mixed	698.138797873921	correct	green	positive	29	1
167	mixed	668.310579678879	incorrect	green	positive	29	1
167	mixed	409.959278400968	correct	red	positive	29	1
167	mixed	466.015700753862	correct	green	positive	29	1
167	mixed	798.317738104988	correct	green	negative	29	1
167	mixed	331.198303364861	correct	green	positive	29	1
167	mixed	526.538369293573	correct	red	negative	29	1
167	mixed	507.183486699401	correct	green	negative	29	1
167	mixed	272.146810462742	correct	red	positive	29	1
167	mixed	332.623626313325	correct	green	positive	29	1
167	mixed	557.541192214688	correct	red	negative	29	1
167	mixed	169.352958054771	correct	green	positive	29	1
167	mixed	565.202730221118	correct	red	positive	29	1
167	mixed	NA	tooslow	green	positive	29	1
167	mixed	568.887968848688	incorrect	red	negative	29	1
167	mixed	364.457468473621	correct	red	positive	29	1
167	mixed	NA	tooslow	green	positive	29	1
167	mixed	NA	tooslow	red	positive	29	1
167	mixed	604.286866565959	correct	green	positive	29	1
167	mixed	783.446363615028	incorrect	green	negative	29	1
167	mixed	574.537638068402	correct	red	positive	29	1
167	mixed	623.304804550569	correct	red	negative	29	1
